Time,Latitude,Longitude,Instant_Fuel_Consumption,Coolant_Temp,Engine_RPM,Speed,Gear,Acceleration,Acceleration_Sign,Distance,Fuel_Consumed_Liters,Lap_Number
0.3100000000000023,41.571749499999996,2.263131385,6.6,81.17,12718.86,191.62,5,0.3386566995129684,Positive,0.01631977777777787,0.001077105333333339,1
0.32000000000005,41.571746,2.26312698,6.6,81.16,12724.28,191.76,5,0.34205459281911854,Positive,0.01685244444444708,0.0011122613333335069,1
0.3300000000000409,41.5717425,2.2631225749999997,6.6,81.15,12729.7,191.9,5,0.34545248612526874,Positive,0.01738550000000215,0.0011474430000001415,1
0.34000000000003183,41.571738999999994,2.26311817,6.6,81.14,12735.12,192.04,5,0.34885037943141894,Positive,0.017918944444446108,0.0011826503333334428,1
0.35000000000002274,41.571735499999996,2.263113765,6.6,81.13,12740.54,192.18,5,0.3522482727375691,Positive,0.018452777777778956,0.0012178833333334107,1
0.36000000000001364,41.571732,2.2631093599999996,6.6,81.12,12745.96,192.32,5,0.3556461660437193,Positive,0.01898700000000069,0.0012531420000000454,1
0.37000000000000455,41.5717285,2.2631049549999998,6.6,81.11,12751.38,192.46,5,0.3590440593498695,Positive,0.019521611111111316,0.0012884263333333467,1
0.3800000000000523,41.571725,2.26310055,6.6,81.1,12756.8,192.6,5,0.36244195265601964,Positive,0.02005661111111387,0.0013237363333335154,1
0.3900000000000432,41.571721499999995,2.263096145,6.6,81.09,12762.22,192.74,5,0.36583984596216984,Positive,0.02059200000000227,0.0013590720000001499,1
0.4000000000000341,41.571718,2.2630917399999997,6.6,81.08,12767.64,192.88,5,0.36923773926832004,Positive,0.021127777777779563,0.001394433333333451,1
0.410000000000025,41.5717145,2.263087335,6.6,81.07,12773.06,193.02,5,0.3726356325744702,Positive,0.02166394444444574,0.0014298203333334189,1
0.4200000000000159,41.57171099999999,2.26308293,6.6,81.06,12778.48,193.16,5,0.3760335258806204,Positive,0.022200500000000813,0.0014652330000000534,1
0.4300000000000068,41.571707499999995,2.2630785249999996,6.6,81.05,12783.9,193.3,5,0.3794314191867706,Positive,0.022737444444444768,0.0015006713333333545,1
0.4399999999999977,41.571704,2.2630741199999997,6.6,81.04,12789.32,193.44,5,0.38282931249292074,Positive,0.023274777777777617,0.0015361353333333222,1
